config_id,suite,category,n_layer,d_model,n_h,n_kv,d_qk,d_v,d_mlp,total_params_M,q8_group_size,layer_size_kb,mlp_ratio,kv_ratio,sample_idx
RND_1684,Random_50M_150M,Random_50M_150M,24,576,16,8,32,64,1504,123.228,32,4322.2,2.611,0.5,1684
RND_1685,Random_50M_150M,Random_50M_150M,26,320,16,4,16,48,1696,69.098,32,2243.8,5.3,0.25,1685
RND_1686,Random_50M_150M,Random_50M_150M,10,512,12,6,32,48,2208,67.04,32,4544.0,4.312,0.5,1686
RND_1687,Random_50M_150M,Random_50M_150M,28,416,6,6,48,64,1248,80.219,32,2331.9,3.0,1.0,1687
RND_1688,Random_50M_150M,Random_50M_150M,9,576,2,1,32,32,2016,61.318,32,3957.8,3.5,0.5,1688
RND_1689,Random_50M_150M,Random_50M_150M,26,512,8,2,32,48,1120,81.163,32,2348.0,2.188,0.25,1689
RND_1690,Random_50M_150M,Random_50M_150M,17,640,8,1,16,48,2848,131.434,32,6422.5,4.45,0.125,1690
RND_1691,Random_50M_150M,Random_50M_150M,18,512,8,4,32,32,2688,107.165,64,4700.0,5.25,0.5,1691
RND_1692,Random_50M_150M,Random_50M_150M,11,640,4,2,48,16,3168,101.805,32,6962.5,4.95,0.5,1692
RND_1693,Random_50M_150M,Random_50M_150M,11,576,2,1,64,64,2336,75.81,32,4686.8,4.056,0.5,1693
RND_1694,Random_50M_150M,Random_50M_150M,18,640,4,4,32,64,2144,115.155,32,5072.5,3.35,1.0,1694
RND_1695,Random_50M_150M,Random_50M_150M,12,448,6,6,16,16,2176,59.696,32,3409.0,4.857,1.0,1695
RND_1696,Random_50M_150M,Random_50M_150M,15,608,6,1,32,48,1696,82.103,32,3782.2,2.789,0.167,1696
RND_1697,Random_50M_150M,Random_50M_150M,8,480,6,6,48,32,2016,51.05,32,3703.1,4.2,1.0,1697
RND_1698,Random_50M_150M,Random_50M_150M,21,448,8,8,16,64,608,51.756,32,1534.8,1.357,1.0,1698
RND_1699,Random_50M_150M,Random_50M_150M,18,512,1,1,32,64,2176,87.7,64,3578.0,4.25,1.0,1699
RND_1700,Random_50M_150M,Random_50M_150M,22,416,4,4,48,16,992,52.866,32,1600.6,2.385,1.0,1700
RND_1701,Random_50M_150M,Random_50M_150M,28,544,16,4,16,32,1888,128.298,32,3967.4,3.471,0.25,1701
RND_1702,Random_50M_150M,Random_50M_150M,19,608,16,8,16,64,1664,110.45,32,4626.5,2.737,0.5,1702
RND_1703,Random_50M_150M,Random_50M_150M,12,480,6,2,48,64,2144,66.356,32,3871.9,4.467,0.333,1703
RND_1704,Random_50M_150M,Random_50M_150M,19,384,1,1,64,16,1952,63.221,16,2826.0,5.083,1.0,1704
RND_1705,Random_50M_150M,Random_50M_150M,18,320,12,3,16,48,1760,52.048,32,2198.8,5.5,0.25,1705
RND_1706,Random_50M_150M,Random_50M_150M,25,480,1,1,32,48,1760,89.452,16,3195.0,3.667,1.0,1706
RND_1707,Random_50M_150M,Random_50M_150M,16,608,1,1,32,64,992,61.414,32,2125.6,1.632,1.0,1707
RND_1708,Random_50M_150M,Random_50M_150M,26,544,12,3,48,32,2272,140.775,32,4799.3,4.176,0.25,1708
RND_1709,Random_50M_150M,Random_50M_150M,13,608,2,1,48,64,2432,90.912,32,5107.4,4.0,0.5,1709
RND_1710,Random_50M_150M,Random_50M_150M,22,480,16,1,16,32,1408,77.388,32,2665.3,2.933,0.062,1710
RND_1711,Random_50M_150M,Random_50M_150M,21,544,12,3,16,16,1216,74.544,32,2475.6,2.235,0.25,1711
RND_1712,Random_50M_150M,Random_50M_150M,27,640,16,1,64,48,1568,146.42,32,4656.2,2.45,0.062,1712
RND_1713,Random_50M_150M,Random_50M_150M,15,544,2,1,64,48,2496,91.217,32,4684.6,4.588,0.5,1713
RND_1714,Random_50M_150M,Random_50M_150M,28,384,1,1,32,32,1216,59.942,32,1599.0,3.167,1.0,1714
RND_1715,Random_50M_150M,Random_50M_150M,16,576,8,1,16,16,1504,73.222,32,3046.5,2.611,0.125,1715
RND_1716,Random_50M_150M,Random_50M_150M,11,544,12,4,64,48,2496,82.896,32,5554.8,4.588,0.333,1716
RND_1717,Random_50M_150M,Random_50M_150M,24,576,4,4,16,64,2272,132.076,32,4727.2,3.944,1.0,1717
RND_1718,Random_50M_150M,Random_50M_150M,25,480,1,1,48,48,2560,118.636,16,4620.0,5.333,1.0,1718
RND_1719,Random_50M_150M,Random_50M_150M,17,608,12,12,32,64,1152,90.134,32,3857.0,1.895,1.0,1719
RND_1720,Random_50M_150M,Random_50M_150M,23,416,12,2,64,32,672,53.094,32,1542.1,1.615,0.167,1720
RND_1721,Random_50M_150M,Random_50M_150M,19,480,12,4,32,16,1472,71.438,32,2741.2,3.067,0.333,1721
RND_1722,Random_50M_150M,Random_50M_150M,24,608,16,1,16,32,1984,129.374,32,4530.3,3.263,0.062,1722
RND_1723,Random_50M_150M,Random_50M_150M,11,448,12,4,16,32,1984,55.651,64,3130.8,4.429,0.333,1723
RND_1724,Random_50M_150M,Random_50M_150M,20,608,8,8,32,32,864,74.576,32,2424.9,1.421,1.0,1724
RND_1725,Random_50M_150M,Random_50M_150M,24,448,12,2,32,48,768,59.373,64,1598.6,1.714,0.167,1725
RND_1726,Random_50M_150M,Random_50M_150M,20,576,4,2,32,64,2080,107.515,32,4322.2,3.611,0.5,1726
RND_1727,Random_50M_150M,Random_50M_150M,13,416,8,8,16,32,1792,54.156,32,2814.5,4.308,1.0,1727
RND_1728,Random_50M_150M,Random_50M_150M,26,288,16,16,64,64,1088,69.616,32,2333.2,3.778,1.0,1728
RND_1729,Random_50M_150M,Random_50M_150M,10,608,12,12,16,64,1088,62.1,32,3472.2,1.789,1.0,1729
RND_1730,Random_50M_150M,Random_50M_150M,23,480,12,4,16,16,864,58.436,32,1644.4,1.8,0.333,1730
RND_1731,Random_50M_150M,Random_50M_150M,7,608,8,2,64,64,2336,65.848,32,5545.6,3.842,0.25,1731
RND_1732,Random_50M_150M,Random_50M_150M,12,608,1,1,16,64,1792,70.977,32,3707.4,2.947,1.0,1732
RND_1733,Random_50M_150M,Random_50M_150M,23,320,12,1,64,48,1536,60.743,64,2018.4,4.8,0.083,1733
RND_1734,Random_50M_150M,Random_50M_150M,27,448,4,4,32,48,2272,112.752,32,3676.8,5.071,1.0,1734
RND_1735,Random_50M_150M,Random_50M_150M,13,544,1,1,16,48,1312,56.109,16,2707.2,2.412,1.0,1735
RND_1736,Random_50M_150M,Random_50M_150M,28,608,8,1,16,64,832,85.374,32,2157.7,1.368,0.125,1736
RND_1737,Random_50M_150M,Random_50M_150M,24,288,12,4,64,32,1504,56.306,32,1918.1,5.222,0.333,1737
RND_1738,Random_50M_150M,Random_50M_150M,23,608,1,1,64,48,1376,91.471,16,3239.5,2.263,1.0,1738
RND_1739,Random_50M_150M,Random_50M_150M,15,608,6,3,48,48,2272,100.635,32,5139.5,3.737,0.5,1739
RND_1740,Random_50M_150M,Random_50M_150M,22,416,1,1,32,64,1120,53.452,32,1629.9,2.692,1.0,1740
RND_1741,Random_50M_150M,Random_50M_150M,25,576,1,1,64,32,2240,128.539,32,4383.0,3.889,1.0,1741
RND_1742,Random_50M_150M,Random_50M_150M,14,544,1,1,48,16,2464,84.643,16,5002.2,4.529,1.0,1742
RND_1743,Random_50M_150M,Random_50M_150M,13,640,4,4,48,32,1760,81.453,32,4172.5,2.75,1.0,1743
RND_1744,Random_50M_150M,Random_50M_150M,28,416,6,1,64,64,960,64.937,32,1732.2,2.308,0.167,1744
RND_1745,Random_50M_150M,Random_50M_150M,27,384,6,6,32,32,1536,75.079,64,2148.0,4.0,1.0,1745
RND_1746,Random_50M_150M,Random_50M_150M,16,608,2,2,48,16,1696,82.582,32,3579.1,2.789,1.0,1746
RND_1747,Random_50M_150M,Random_50M_150M,15,512,6,1,16,32,2624,88.8,64,4368.5,5.125,0.167,1747
RND_1748,Random_50M_150M,Random_50M_150M,6,544,6,6,32,64,2560,56.181,32,5287.0,4.706,1.0,1748
RND_1749,Random_50M_150M,Random_50M_150M,17,608,4,2,48,16,2240,104.025,32,4754.8,3.684,0.5,1749
RND_1750,Random_50M_150M,Random_50M_150M,26,416,12,2,16,64,1760,90.173,32,2931.5,4.231,0.167,1750
RND_1751,Random_50M_150M,Random_50M_150M,28,480,8,8,64,32,1728,114.494,32,3551.2,3.6,1.0,1751
RND_1752,Random_50M_150M,Random_50M_150M,8,640,8,2,48,48,1344,57.745,64,3325.0,2.1,0.25,1752
RND_1753,Random_50M_150M,Random_50M_150M,26,320,8,8,16,48,1632,65.37,32,2086.2,5.1,1.0,1753
RND_1754,Random_50M_150M,Random_50M_150M,22,448,2,1,48,32,1824,78.852,32,2818.4,4.071,0.5,1754
RND_1755,Random_50M_150M,Random_50M_150M,10,480,16,8,48,64,2368,71.145,32,5171.2,4.933,0.5,1755
RND_1756,Random_50M_150M,Random_50M_150M,9,608,8,8,16,64,1536,62.798,32,3942.5,2.526,1.0,1756
RND_1757,Random_50M_150M,Random_50M_150M,15,608,4,4,48,64,1824,88.67,32,4263.1,3.0,1.0,1757
RND_1758,Random_50M_150M,Random_50M_150M,3,640,8,8,64,48,3296,54.598,32,8222.5,5.15,1.0,1758
RND_1759,Random_50M_150M,Random_50M_150M,19,640,6,6,64,64,2048,125.603,64,5110.0,3.2,1.0,1759
RND_1760,Random_50M_150M,Random_50M_150M,14,480,2,2,64,16,2304,72.75,32,3821.2,4.8,1.0,1760
RND_1761,Random_50M_150M,Random_50M_150M,24,544,6,2,16,16,1184,77.11,32,2284.4,2.176,0.333,1761
RND_1762,Random_50M_150M,Random_50M_150M,27,384,4,2,32,16,1440,67.116,32,1950.0,3.75,0.5,1762
RND_1763,Random_50M_150M,Random_50M_150M,16,576,2,1,16,48,2720,105.958,32,5294.2,4.722,0.5,1763
RND_1764,Random_50M_150M,Random_50M_150M,16,448,8,2,48,48,1216,55.574,64,2149.0,2.714,0.25,1764
RND_1765,Random_50M_150M,Random_50M_150M,25,416,6,1,64,64,2208,99.157,32,3443.4,5.308,0.167,1765
RND_1766,Random_50M_150M,Random_50M_150M,25,480,1,1,64,16,1408,76.78,16,2576.2,2.933,1.0,1766
RND_1767,Random_50M_150M,Random_50M_150M,27,448,2,1,32,16,768,52.175,32,1211.9,1.714,0.5,1767
RND_1768,Random_50M_150M,Random_50M_150M,15,384,1,1,48,16,1792,51.025,16,2586.0,4.667,1.0,1768
RND_1769,Random_50M_150M,Random_50M_150M,7,544,1,1,32,16,2080,51.483,16,4216.0,3.824,1.0,1769
RND_1770,Random_50M_150M,Random_50M_150M,10,640,16,8,16,16,3424,102.847,32,7772.5,5.35,0.5,1770
RND_1771,Random_50M_150M,Random_50M_150M,6,544,8,2,16,16,2304,50.959,32,4330.8,4.235,0.25,1771
RND_1772,Random_50M_150M,Random_50M_150M,12,480,1,1,48,48,1728,55.113,16,3157.5,3.6,1.0,1772
RND_1773,Random_50M_150M,Random_50M_150M,15,608,2,2,64,32,3200,121.647,32,6678.5,5.263,1.0,1773
RND_1774,Random_50M_150M,Random_50M_150M,20,352,2,2,32,48,1664,55.115,32,2059.8,4.727,1.0,1774
RND_1775,Random_50M_150M,Random_50M_150M,21,640,4,1,48,64,1280,91.355,64,2931.9,2.0,0.25,1775
RND_1776,Random_50M_150M,Random_50M_150M,26,416,16,2,48,64,1728,98.826,32,3297.1,4.154,0.125,1776
RND_1777,Random_50M_150M,Random_50M_150M,16,416,12,1,64,64,2080,73.543,32,3618.9,5.0,0.083,1777
RND_1778,Random_50M_150M,Random_50M_150M,24,384,12,4,48,64,1600,80.088,64,2632.5,4.167,0.333,1778
RND_1779,Random_50M_150M,Random_50M_150M,20,640,1,1,48,16,2144,116.184,16,5135.0,3.35,1.0,1779
RND_1780,Random_50M_150M,Random_50M_150M,28,384,16,16,64,16,1248,87.123,32,2665.5,3.25,1.0,1780
RND_1781,Random_50M_150M,Random_50M_150M,26,448,16,16,16,64,1632,109.41,32,3676.8,3.643,1.0,1781
RND_1782,Random_50M_150M,Random_50M_150M,26,544,2,1,64,16,1088,76.958,32,2102.7,2.0,0.5,1782
RND_1783,Random_50M_150M,Random_50M_150M,21,448,4,4,64,64,1760,81.861,32,3109.8,3.929,1.0,1783
RND_1784,Random_50M_150M,Random_50M_150M,19,448,12,6,48,64,1984,90.373,64,3710.9,4.429,0.5,1784
RND_1785,Random_50M_150M,Random_50M_150M,27,512,12,6,48,32,672,73.563,32,1952.0,1.312,0.5,1785
RND_1786,Random_50M_150M,Random_50M_150M,8,640,2,1,64,48,3136,82.075,32,6861.2,4.9,0.5,1786
RND_1787,Random_50M_150M,Random_50M_150M,18,448,4,1,16,16,1120,50.933,32,1739.5,2.5,0.25,1787
RND_1788,Random_50M_150M,Random_50M_150M,13,608,6,6,64,16,1792,80.668,32,4241.8,2.947,1.0,1788
RND_1789,Random_50M_150M,Random_50M_150M,10,544,2,1,32,48,2656,72.014,32,4914.1,4.882,0.5,1789
RND_1790,Random_50M_150M,Random_50M_150M,24,448,8,2,64,16,704,53.868,64,1360.6,1.571,0.25,1790
RND_1791,Random_50M_150M,Random_50M_150M,13,544,8,2,48,64,2592,90.281,32,5325.2,4.765,0.25,1791
RND_1792,Random_50M_150M,Random_50M_150M,24,544,4,1,48,64,1824,106.146,32,3613.6,3.353,0.25,1792
RND_1793,Random_50M_150M,Random_50M_150M,23,608,6,6,16,32,1664,108.476,32,3728.8,2.737,1.0,1793
RND_1794,Random_50M_150M,Random_50M_150M,25,640,6,3,64,32,1632,124.389,32,4060.0,2.55,0.5,1794
RND_1795,Random_50M_150M,Random_50M_150M,25,288,8,8,64,64,1024,51.367,32,1624.5,3.556,1.0,1795
RND_1796,Random_50M_150M,Random_50M_150M,22,576,8,8,32,16,2144,120.238,32,4565.2,3.722,1.0,1796
RND_1797,Random_50M_150M,Random_50M_150M,13,640,4,1,64,32,1792,80.92,64,3898.8,2.8,0.25,1797
RND_1798,Random_50M_150M,Random_50M_150M,27,448,6,6,48,64,1088,78.302,64,2149.0,2.429,1.0,1798
RND_1799,Random_50M_150M,Random_50M_150M,18,544,6,2,48,16,2112,94.435,32,4101.2,3.882,0.333,1799
RND_1800,Random_50M_150M,Random_50M_150M,12,416,1,1,48,16,2176,54.154,16,3386.5,5.231,1.0,1800
RND_1801,Random_50M_150M,Random_50M_150M,7,608,6,6,48,64,1952,61.217,32,4818.9,3.211,1.0,1801
RND_1802,Random_50M_150M,Random_50M_150M,23,416,16,16,16,64,992,73.914,32,2536.6,2.385,1.0,1802
RND_1803,Random_50M_150M,Random_50M_150M,25,544,1,1,16,16,1024,70.044,16,2091.0,1.882,1.0,1803
RND_1804,Random_50M_150M,Random_50M_150M,7,640,2,2,16,32,1920,58.848,64,3962.5,3.0,1.0,1804
RND_1805,Random_50M_150M,Random_50M_150M,19,480,2,2,32,48,2080,83.988,32,3466.9,4.333,1.0,1805
RND_1806,Random_50M_150M,Random_50M_150M,24,416,4,2,48,48,1216,63.12,32,1937.0,2.923,0.5,1806
RND_1807,Random_50M_150M,Random_50M_150M,21,608,1,1,64,48,2976,147.461,16,6802.0,4.895,1.0,1807
RND_1808,Random_50M_150M,Random_50M_150M,15,640,2,2,64,48,2816,117.605,32,6265.0,4.4,1.0,1808
RND_1809,Random_50M_150M,Random_50M_150M,22,640,4,2,16,64,2240,133.597,64,4791.2,3.5,0.5,1809
RND_1810,Random_50M_150M,Random_50M_150M,8,608,1,1,32,48,2784,71.979,16,6327.0,4.579,1.0,1810
RND_1811,Random_50M_150M,Random_50M_150M,16,576,4,4,48,16,3040,117.754,32,6104.2,5.278,1.0,1811
RND_1812,Random_50M_150M,Random_50M_150M,21,352,1,1,48,64,1472,52.019,32,1799.9,4.182,1.0,1812
RND_1813,Random_50M_150M,Random_50M_150M,24,608,16,1,48,48,1760,131.475,32,4626.5,2.895,0.062,1813
RND_1814,Random_50M_150M,Random_50M_150M,16,320,12,12,64,16,1568,50.018,32,2333.8,4.9,1.0,1814
RND_1815,Random_50M_150M,Random_50M_150M,7,576,8,8,16,32,1920,55.286,64,3910.5,3.333,1.0,1815
RND_1816,Random_50M_150M,Random_50M_150M,21,384,6,2,64,48,1632,66.038,32,2449.5,4.25,0.333,1816
RND_1817,Random_50M_150M,Random_50M_150M,24,448,12,1,48,16,1216,70.728,64,2089.5,2.714,0.083,1817
RND_1818,Random_50M_150M,Random_50M_150M,12,384,6,3,16,48,2112,51.168,32,2922.0,5.5,0.5,1818
RND_1819,Random_50M_150M,Random_50M_150M,9,480,1,1,32,32,2368,55.383,32,3821.2,4.933,1.0,1819
RND_1820,Random_50M_150M,Random_50M_150M,22,512,8,8,48,48,2112,114.447,64,4190.0,4.125,1.0,1820
RND_1821,Random_50M_150M,Random_50M_150M,21,640,1,1,16,48,1024,75.227,16,2510.0,1.6,1.0,1821
RND_1822,Random_50M_150M,Random_50M_150M,23,320,8,1,64,64,1152,50.027,64,1535.0,3.6,0.125,1822
RND_1823,Random_50M_150M,Random_50M_150M,11,576,12,1,16,16,1088,52.29,64,2208.4,1.889,0.083,1823
RND_1824,Random_50M_150M,Random_50M_150M,9,576,16,4,48,48,2688,80.726,64,5976.0,4.667,0.25,1824
RND_1825,Random_50M_150M,Random_50M_150M,18,576,12,3,32,32,2176,106.626,64,4484.2,3.778,0.25,1825
RND_1826,Random_50M_150M,Random_50M_150M,26,288,8,8,64,48,1344,58.114,32,1847.2,4.667,1.0,1826
RND_1827,Random_50M_150M,Random_50M_150M,16,448,6,2,32,64,2304,77.594,64,3577.0,5.143,0.333,1827
RND_1828,Random_50M_150M,Random_50M_150M,10,608,2,2,48,32,3008,87.393,32,6251.0,4.947,1.0,1828
RND_1829,Random_50M_150M,Random_50M_150M,14,512,2,2,64,48,2560,84.022,32,4580.0,5.0,1.0,1829
RND_1830,Random_50M_150M,Random_50M_150M,17,544,8,8,64,48,2080,101.657,32,4808.9,3.824,1.0,1830
RND_1831,Random_50M_150M,Random_50M_150M,9,576,8,2,64,64,2240,70.441,64,4790.2,3.889,0.25,1831
RND_1832,Random_50M_150M,Random_50M_150M,23,512,4,4,64,48,1440,87.203,32,2942.0,2.812,1.0,1832
RND_1833,Random_50M_150M,Random_50M_150M,12,576,1,1,64,48,2272,77.637,16,4959.0,3.944,1.0,1833
RND_1834,Random_50M_150M,Random_50M_150M,23,576,16,2,32,64,1024,92.592,64,2877.8,1.778,0.125,1834
RND_1835,Random_50M_150M,Random_50M_150M,11,608,1,1,48,16,2176,75.099,16,4949.5,3.579,1.0,1835
RND_1836,Random_50M_150M,Random_50M_150M,26,416,12,6,48,32,928,66.637,32,1937.0,2.231,0.5,1836
RND_1837,Random_50M_150M,Random_50M_150M,26,576,6,3,48,64,1280,101.612,64,2906.4,2.222,0.5,1837
RND_1838,Random_50M_150M,Random_50M_150M,22,352,4,4,48,32,1344,53.902,32,1812.2,3.818,1.0,1838
RND_1839,Random_50M_150M,Random_50M_150M,17,640,2,2,48,64,2656,123.775,32,5927.5,4.15,1.0,1839
RND_1840,Random_50M_150M,Random_50M_150M,9,480,8,4,32,48,2400,59.392,32,4310.6,5.0,0.5,1840
RND_1841,Random_50M_150M,Random_50M_150M,28,352,1,1,32,48,1696,69.455,16,2260.5,4.818,1.0,1841
RND_1842,Random_50M_150M,Random_50M_150M,14,544,4,2,16,64,1952,75.626,32,3795.2,3.588,0.5,1842
RND_1843,Random_50M_150M,Random_50M_150M,26,640,2,2,48,32,1696,122.221,32,3812.5,2.65,1.0,1843
RND_1844,Random_50M_150M,Random_50M_150M,9,640,16,1,64,16,1152,59.928,64,3208.1,1.8,0.062,1844
RND_1845,Random_50M_150M,Random_50M_150M,18,576,2,1,32,64,2784,118.57,32,5476.5,4.833,0.5,1845
RND_1846,Random_50M_150M,Random_50M_150M,22,384,6,1,64,32,2016,76.103,32,2841.0,5.25,0.167,1846
RND_1847,Random_50M_150M,Random_50M_150M,13,576,16,1,16,64,1504,72.948,32,3724.9,2.611,0.062,1847
RND_1848,Random_50M_150M,Random_50M_150M,9,640,2,1,48,48,3232,89.696,32,7030.0,5.05,0.5,1848
RND_1849,Random_50M_150M,Random_50M_150M,26,576,8,1,32,16,864,74.296,32,1922.6,1.5,0.125,1849
RND_1850,Random_50M_150M,Random_50M_150M,24,544,8,4,64,48,768,75.021,32,2188.8,1.412,0.5,1850
RND_1851,Random_50M_150M,Random_50M_150M,20,576,8,1,48,64,1344,87.055,64,3021.2,2.333,0.125,1851
RND_1852,Random_50M_150M,Random_50M_150M,20,448,16,1,16,48,2432,97.672,64,3904.2,5.429,0.062,1852
RND_1853,Random_50M_150M,Random_50M_150M,10,608,4,2,48,48,928,51.01,32,2253.9,1.526,0.5,1853
RND_1854,Random_50M_150M,Random_50M_150M,27,448,16,16,48,16,1856,114.687,64,3547.2,4.143,1.0,1854
RND_1855,Random_50M_150M,Random_50M_150M,17,384,8,1,48,48,1280,50.033,64,1880.2,3.333,0.125,1855
RND_1856,Random_50M_150M,Random_50M_150M,24,352,2,2,32,32,1888,67.737,32,2294.9,5.364,1.0,1856
RND_1857,Random_50M_150M,Random_50M_150M,19,544,12,6,48,16,2656,121.646,32,5459.1,4.882,0.5,1857
RND_1858,Random_50M_150M,Random_50M_150M,16,352,8,8,32,64,1504,51.776,32,2344.4,4.273,1.0,1858
RND_1859,Random_50M_150M,Random_50M_150M,8,480,4,2,32,32,2560,55.105,32,4260.0,5.333,0.5,1859
RND_1860,Random_50M_150M,Random_50M_150M,28,512,1,1,32,48,2336,128.55,16,4488.0,4.562,1.0,1860
RND_1861,Random_50M_150M,Random_50M_150M,20,640,6,6,32,64,1088,88.741,64,2942.5,1.7,1.0,1861
RND_1862,Random_50M_150M,Random_50M_150M,11,544,2,1,64,64,2272,70.449,32,4311.6,4.176,0.5,1862
RND_1863,Random_50M_150M,Random_50M_150M,24,576,4,2,64,48,1472,99.34,64,3049.9,2.556,0.5,1863
RND_1864,Random_50M_150M,Random_50M_150M,27,480,8,1,64,16,1696,99.447,32,3070.3,3.533,0.125,1864
RND_1865,Random_50M_150M,Random_50M_150M,17,544,6,2,64,32,2400,101.065,32,4770.6,4.412,0.333,1865
RND_1866,Random_50M_150M,Random_50M_150M,15,480,6,6,16,16,1536,60.095,32,2640.0,3.2,1.0,1866
RND_1867,Random_50M_150M,Random_50M_150M,17,640,2,1,48,32,1760,92.266,32,3891.2,2.75,0.5,1867
RND_1868,Random_50M_150M,Random_50M_150M,23,448,16,2,64,16,1600,86.854,64,2907.6,3.571,0.125,1868
RND_1869,Random_50M_150M,Random_50M_150M,14,480,1,1,32,32,1920,63.718,32,3112.5,4.0,1.0,1869
RND_1870,Random_50M_150M,Random_50M_150M,12,640,6,1,64,48,2176,88.352,32,5151.2,3.4,0.167,1870
RND_1871,Random_50M_150M,Random_50M_150M,7,576,12,12,48,64,1184,54.124,32,3957.8,2.056,1.0,1871
RND_1872,Random_50M_150M,Random_50M_150M,20,608,12,3,48,32,1760,109.402,32,4337.9,2.895,0.25,1872
RND_1873,Random_50M_150M,Random_50M_150M,13,608,12,2,16,16,2464,92.556,32,5246.4,4.053,0.167,1873
RND_1874,Random_50M_150M,Random_50M_150M,22,544,2,2,32,48,1888,99.005,32,3584.9,3.471,1.0,1874
RND_1875,Random_50M_150M,Random_50M_150M,15,576,2,1,48,32,1568,71.699,32,3137.6,2.722,0.5,1875
RND_1876,Random_50M_150M,Random_50M_150M,16,608,2,1,48,64,3232,128.187,32,6710.6,5.316,0.5,1876
RND_1877,Random_50M_150M,Random_50M_150M,13,544,1,1,64,32,2624,84.397,32,4828.0,4.824,1.0,1877
RND_1878,Random_50M_150M,Random_50M_150M,7,640,16,8,48,48,3424,88.524,32,8852.5,5.35,0.5,1878
RND_1879,Random_50M_150M,Random_50M_150M,13,576,8,8,64,64,2560,101.822,64,5823.0,4.444,1.0,1879
RND_1880,Random_50M_150M,Random_50M_150M,13,640,6,6,16,16,2336,93.7,32,5207.5,3.65,1.0,1880
RND_1881,Random_50M_150M,Random_50M_150M,23,448,12,4,16,16,1568,76.302,32,2574.2,3.5,0.333,1881
RND_1882,Random_50M_150M,Random_50M_150M,24,416,16,1,32,48,2176,99.701,32,3611.6,5.231,0.062,1882
RND_1883,Random_50M_150M,Random_50M_150M,4,640,1,1,16,64,3360,58.39,32,7210.0,5.25,1.0,1883
RND_1884,Random_50M_150M,Random_50M_150M,22,576,2,2,16,16,2048,108.478,32,3978.0,3.556,1.0,1884
RND_1885,Random_50M_150M,Random_50M_150M,15,480,12,6,16,64,800,51.801,32,2032.5,1.667,0.5,1885
RND_1886,Random_50M_150M,Random_50M_150M,22,576,12,2,48,32,992,80.904,32,2601.0,1.722,0.167,1886
RND_1887,Random_50M_150M,Random_50M_150M,20,512,6,3,64,16,2336,104.908,32,4355.0,4.562,0.5,1887
RND_1888,Random_50M_150M,Random_50M_150M,11,512,16,2,64,64,1568,65.224,32,3950.0,3.062,0.125,1888
RND_1889,Random_50M_150M,Random_50M_150M,20,640,4,1,16,64,2144,119.666,32,4813.8,3.35,0.25,1889
RND_1890,Random_50M_150M,Random_50M_150M,13,576,12,4,16,16,2752,94.633,64,5249.2,4.778,0.333,1890
RND_1891,Random_50M_150M,Random_50M_150M,24,544,4,4,48,16,2528,133.094,32,4847.1,4.647,1.0,1891
RND_1892,Random_50M_150M,Random_50M_150M,24,640,2,1,32,48,2112,133.234,32,4633.8,3.3,0.5,1892
RND_1893,Random_50M_150M,Random_50M_150M,24,416,16,8,48,64,512,63.12,32,1937.0,1.231,0.5,1893
RND_1894,Random_50M_150M,Random_50M_150M,24,448,16,2,48,16,2176,105.134,64,3577.0,4.857,0.125,1894
RND_1895,Random_50M_150M,Random_50M_150M,25,544,1,1,32,64,1024,71.785,32,1959.2,1.882,1.0,1895
RND_1896,Random_50M_150M,Random_50M_150M,27,416,12,2,64,48,2272,115.121,32,3838.2,5.462,0.167,1896
RND_1897,Random_50M_150M,Random_50M_150M,20,544,4,1,16,48,2976,128.002,32,5535.6,5.471,0.25,1897
RND_1898,Random_50M_150M,Random_50M_150M,28,512,4,1,64,16,832,67.306,64,1546.5,1.625,0.25,1898
RND_1899,Random_50M_150M,Random_50M_150M,17,352,16,8,64,16,1472,55.629,32,2455.8,4.182,0.5,1899
RND_1900,Random_50M_150M,Random_50M_150M,27,640,1,1,16,48,832,77.577,16,2060.0,1.3,1.0,1900
RND_1901,Random_50M_150M,Random_50M_150M,19,448,6,2,48,64,1728,74.303,64,2833.2,3.857,0.333,1901
RND_1902,Random_50M_150M,Random_50M_150M,25,480,8,1,16,16,1184,70.252,32,2032.5,2.467,0.125,1902
RND_1903,Random_50M_150M,Random_50M_150M,9,448,12,12,32,32,2272,56.207,32,4117.8,5.071,1.0,1903
RND_1904,Random_50M_150M,Random_50M_150M,13,512,2,2,48,48,2720,82.628,32,4814.0,5.312,1.0,1904
RND_1905,Random_50M_150M,Random_50M_150M,22,544,2,1,64,64,1600,89.43,32,3106.8,2.941,0.5,1905
RND_1906,Random_50M_150M,Random_50M_150M,26,448,6,3,48,16,2176,105.31,32,3503.5,4.857,0.5,1906
RND_1907,Random_50M_150M,Random_50M_150M,26,416,12,1,64,64,1344,82.559,32,2609.8,3.231,0.083,1907
RND_1908,Random_50M_150M,Random_50M_150M,5,608,2,2,48,32,2720,56.348,32,5673.9,4.474,1.0,1908
RND_1909,Random_50M_150M,Random_50M_150M,17,480,1,1,64,32,1920,72.725,32,3146.2,4.0,1.0,1909
RND_1910,Random_50M_150M,Random_50M_150M,25,416,12,4,48,64,1568,88.507,32,2975.4,3.769,0.333,1910
RND_1911,Random_50M_150M,Random_50M_150M,15,512,2,2,48,48,2624,89.169,32,4652.0,5.125,1.0,1911
